COUNTRY,CODE,YEAR,ILLITERACY_RATE,LITERACY_RATE,ILLITERACY%,LITERACY GROWTH RATE,ILLITERACY TO LITERACY RATIO
IRAN,IRN,2016,14.0,86.0,14.0,1.17647058823529,0.16279069767441862
IRAQ,IRQ,2000,26.0,74.0,26.0,0.0,0.35135135135135137
IRAQ,IRQ,2012,23.0,77.0,23.0,4.054054054054057,0.2987012987012987
IRAQ,IRQ,2014,18.0,82.0,18.0,6.493506493506485,0.21951219512195122
IRAQ,IRQ,2016,17.0,83.0,17.0,1.2195121951219523,0.20481927710843373
IRAQ,IRQ,2017,14.0,86.0,14.0,3.6144578313253017,0.16279069767441862
ITALY,ITA,2001,2.0,98.0,2.0,0.0,0.02040816326530612
ITALY,ITA,2011,1.0,99.0,1.0,1.0204081632652962,0.010101010101010102
ITALY,ITA,2019,1.0,99.0,1.0,0.0,0.010101010101010102
JAMAICA,JAM,1999,20.0,80.0,20.0,0.0,0.25
JORDAN,JOR,2003,10.0,90.0,10.0,0.0,0.1111111111111111
JORDAN,JOR,2005,9.0,91.0,9.0,1.1111111111111072,0.0989010989010989
JORDAN,JOR,2007,8.0,92.0,8.0,1.098901098901095,0.08695652173913043
JORDAN,JOR,2010,7.0,93.0,7.0,1.0869565217391353,0.07526881720430108
JORDAN,JOR,2011,4.0,96.0,4.0,3.2258064516129004,0.041666666666666664
JORDAN,JOR,2012,2.0,98.0,2.0,2.083333333333326,0.02040816326530612
JORDAN,JOR,2018,4.56855,95.43145,4.57,-2.620969387755101,0.04787258288541147
JORDAN,JOR,2023,5.0,95.0,5.0,-0.4521046258859074,0.05263157894736842
KAZAKHSTAN,KAZ,1999,0.0,100.0,0.0,0.0,0.0
KAZAKHSTAN,KAZ,2009,0.0,100.0,0.0,0.0,0.0
KENYA,KEN,2000,18.0,82.0,18.0,0.0,0.21951219512195122
KIRIBATI,KIR,2018,2.0402908,97.95971,2.04,0.0,0.020827856676995063
KUWAIT,KWT,1995,22.0,78.0,22.0,0.0,0.28205128205128205
KUWAIT,KWT,2005,7.0,93.0,7.0,19.23076923076923,0.07526881720430108
KUWAIT,KWT,2006,7.0,93.0,7.0,0.0,0.07526881720430108
KUWAIT,KWT,2007,6.0,94.0,6.0,1.0752688172043001,0.06382978723404255
KUWAIT,KWT,2008,6.0,94.0,6.0,0.0,0.06382978723404255
KUWAIT,KWT,2010,6.0,94.0,6.0,0.0,0.06382978723404255
KUWAIT,KWT,2012,4.0,96.0,4.0,2.127659574468077,0.041666666666666664
KUWAIT,KWT,2013,4.0,96.0,4.0,0.0,0.041666666666666664
KUWAIT,KWT,2015,4.0,96.0,4.0,0.0,0.041666666666666664
KUWAIT,KWT,2017,4.0,96.0,4.0,0.0,0.041666666666666664
KUWAIT,KWT,2018,4.0,96.0,4.0,0.0,0.041666666666666664
KUWAIT,KWT,2020,4.0,96.0,4.0,0.0,0.041666666666666664
KYRGYZSTAN,KGZ,1999,1.0,99.0,1.0,0.0,0.010101010101010102
KYRGYZSTAN,KGZ,2009,1.0,99.0,1.0,0.0,0.010101010101010102
LAOS,LAO,1995,40.0,60.0,40.0,0.0,0.6666666666666666
LAOS,LAO,2000,30.0,70.0,30.0,16.666666666666675,0.42857142857142855
LAOS,LAO,2001,31.0,69.0,31.0,-1.4285714285714235,0.4492753623188406
LAOS,LAO,2005,27.0,73.0,27.0,5.797101449275366,0.3698630136986301
LAOS,LAO,2015,15.0,85.0,15.0,16.43835616438356,0.17647058823529413
LATVIA,LVA,2000,0.0,100.0,0.0,0.0,0.0
LATVIA,LVA,2011,0.0,100.0,0.0,0.0,0.0
LEBANON,LBN,2007,10.0,90.0,10.0,0.0,0.1111111111111111
LEBANON,LBN,2009,9.0,91.0,9.0,1.1111111111111072,0.0989010989010989
LEBANON,LBN,2018,7.0,93.0,7.0,2.19780219780219,0.07526881720430108
LESOTHO,LSO,2000,14.0,86.0,14.0,0.0,0.16279069767441862
LESOTHO,LSO,2006,34.0,66.0,34.0,-23.25581395348837,0.5151515151515151
LESOTHO,LSO,2016,3.0,97.0,3.0,46.96969696969697,0.030927835051546393
LESOTHO,LSO,2018,13.759132,86.24087,13.76,-11.091886597938139,0.15954305655775503
LITHUANIA,LTU,2001,0.0,100.0,0.0,0.0,0.0
LITHUANIA,LTU,2011,0.0,100.0,0.0,0.0,0.0
MACAO,MAC,2001,9.0,91.0,9.0,0.0,0.0989010989010989
MACAO,MAC,2006,7.0,93.0,7.0,2.19780219780219,0.07526881720430108
MACAO,MAC,2011,4.0,96.0,4.0,3.2258064516129004,0.041666666666666664
MACAO,MAC,2016,3.0,97.0,3.0,1.041666666666674,0.030927835051546393
MADAGASCAR,MDG,2000,29.0,71.0,29.0,0.0,0.4084507042253521
MADAGASCAR,MDG,2005,41.0,59.0,41.0,-16.901408450704224,0.6949152542372882
MADAGASCAR,MDG,2012,28.0,72.0,28.0,22.033898305084755,0.3888888888888889
MADAGASCAR,MDG,2018,23.0,77.0,23.0,6.944444444444442,0.2987012987012987
MADAGASCAR,MDG,2021,25.313858,74.68614,25.31,-3.0050129870129894,0.3389364880819922
MALAWI,MWI,1998,36.0,64.0,36.0,0.0,0.5625
MALAWI,MWI,2020,29.847733,70.15227,29.85,9.612921875000001,0.4254706654538763
MALAYSIA,MYS,1991,17.0,83.0,17.0,0.0,0.20481927710843373
MALAYSIA,MYS,2000,11.0,89.0,11.0,7.2289156626506035,0.12359550561797752
MALAYSIA,MYS,2010,7.0,93.0,7.0,4.494382022471921,0.07526881720430108
MALAYSIA,MYS,2016,5.0,95.0,5.0,2.1505376344086002,0.05263157894736842
MALAYSIA,MYS,2017,5.0,95.0,5.0,0.0,0.05263157894736842
MALAYSIA,MYS,2018,5.0,95.0,5.0,0.0,0.05263157894736842
MALAYSIA,MYS,2019,5.0,95.0,5.0,0.0,0.05263157894736842
MALAYSIA,MYS,2022,4.0,96.0,4.0,1.0526315789473717,0.041666666666666664
MALDIVES,MDV,1990,4.0,96.0,4.0,0.0,0.041666666666666664
MALDIVES,MDV,1995,4.0,96.0,4.0,0.0,0.041666666666666664
MALDIVES,MDV,2000,4.0,96.0,4.0,0.0,0.041666666666666664
MALDIVES,MDV,2006,2.0,98.0,2.0,2.083333333333326,0.02040816326530612
MALDIVES,MDV,2014,1.0,99.0,1.0,1.0204081632652962,0.010101010101010102
MALDIVES,MDV,2016,2.0,98.0,2.0,-1.0101010101010055,0.02040816326530612
MALDIVES,MDV,2017,5.4944916,94.50551,5.49,-3.565806122448978,0.058139378328311224
MALDIVES,MDV,2019,1.7881393,98.21186,1.79,3.921834822117787,0.018206958915145278
MALI,MLI,1998,81.0,19.0,81.0,0.0,4.2631578947368425
MALI,MLI,2003,76.0,24.0,76.0,26.315789473684205,3.1666666666666665
MALI,MLI,2006,74.0,26.0,74.0,8.333333333333325,2.8461538461538463
MALI,MLI,2010,69.0,31.0,69.0,19.23076923076923,2.225806451612903
MALI,MLI,2011,69.0,31.0,69.0,0.0,2.225806451612903
MALI,MLI,2015,67.0,33.0,67.0,6.451612903225801,2.0303030303030303
MALI,MLI,2018,65.0,35.0,65.0,6.060606060606055,1.8571428571428572
MALTA,MLT,1995,12.0,88.0,12.0,0.0,0.13636363636363635
MALTA,MLT,2005,8.0,92.0,8.0,4.545454545454541,0.08695652173913043
MALTA,MLT,2011,7.0,93.0,7.0,1.0869565217391353,0.07526881720430108
MARSHALL ISLANDS,MHL,2011,2.0,98.0,2.0,0.0,0.02040816326530612
MAURITANIA,MRT,2000,49.0,51.0,49.0,0.0,0.9607843137254902
MAURITANIA,MRT,2013,38.0,62.0,38.0,21.568627450980383,0.6129032258064516
MAURITANIA,MRT,2015,34.887978,65.11202,34.89,5.019387096774186,0.5358147082520247
MAURITANIA,MRT,2020,40.47034,59.52966,40.47,-8.573470766227187,0.6798348923880969
MAURITIUS,MUS,1990,20.0,80.0,20.0,0.0,0.25
MAURITIUS,MUS,2000,16.0,84.0,16.0,5.000000000000004,0.19047619047619047
MAURITIUS,MUS,2011,11.0,89.0,11.0,5.952380952380953,0.12359550561797752
MAURITIUS,MUS,2012,8.0,92.0,8.0,3.370786516853941,0.08695652173913043
MAURITIUS,MUS,2013,9.0,91.0,9.0,-1.0869565217391353,0.0989010989010989
MAURITIUS,MUS,2014,8.0,92.0,8.0,1.098901098901095,0.08695652173913043
MAURITIUS,MUS,2015,7.0,93.0,7.0,1.0869565217391353,0.07526881720430108
MAURITIUS,MUS,2016,7.0,93.0,7.0,0.0,0.07526881720430108
MEXICO,MEX,1990,12.0,88.0,12.0,0.0,0.13636363636363635
MEXICO,MEX,2000,9.0,91.0,9.0,3.409090909090917,0.0989010989010989
MEXICO,MEX,2002,10.0,90.0,10.0,-1.098901098901095,0.1111111111111111
MEXICO,MEX,2004,9.0,91.0,9.0,1.1111111111111072,0.0989010989010989
MEXICO,MEX,2005,8.0,92.0,8.0,1.098901098901095,0.08695652173913043
MEXICO,MEX,2006,8.0,92.0,8.0,0.0,0.08695652173913043
MEXICO,MEX,2007,7.0,93.0,7.0,1.0869565217391353,0.07526881720430108
MEXICO,MEX,2008,7.0,93.0,7.0,0.0,0.07526881720430108
MEXICO,MEX,2009,7.0,93.0,7.0,0.0,0.07526881720430108
MEXICO,MEX,2010,7.0,93.0,7.0,0.0,0.07526881720430108
MEXICO,MEX,2011,6.0,94.0,6.0,1.0752688172043001,0.06382978723404255
MEXICO,MEX,2012,6.0,94.0,6.0,0.0,0.06382978723404255
MEXICO,MEX,2013,6.0,94.0,6.0,0.0,0.06382978723404255
MEXICO,MEX,2014,5.0,95.0,5.0,1.0638297872340496,0.05263157894736842
MEXICO,MEX,2015,6.0,94.0,6.0,-1.0526315789473717,0.06382978723404255
MEXICO,MEX,2016,5.0,95.0,5.0,1.0638297872340496,0.05263157894736842
MEXICO,MEX,2017,5.0,95.0,5.0,0.0,0.05263157894736842
MEXICO,MEX,2018,5.0,95.0,5.0,0.0,0.05263157894736842
MEXICO,MEX,2020,5.0,95.0,5.0,0.0,0.05263157894736842
MOLDOVA,MDA,2000,3.0,97.0,3.0,0.0,0.030927835051546393
MOLDOVA,MDA,2014,1.0,99.0,1.0,2.0618556701030855,0.010101010101010102
MONGOLIA,MNG,2000,2.0,98.0,2.0,0.0,0.02040816326530612
MONGOLIA,MNG,2010,2.0,98.0,2.0,0.0,0.02040816326530612
MONGOLIA,MNG,2018,3.103653,96.89635,3.1,-1.126173469387759,0.03203064924530181
MONGOLIA,MNG,2020,1.0,99.0,1.0,2.1710312101539397,0.010101010101010102
MONGOLIA,MNG,2022,1.2737808,98.72622,1.27,-0.27654545454545154,0.01290215304505733
MONTENEGRO,MNE,1991,7.0,93.0,7.0,0.0,0.07526881720430108
MONTENEGRO,MNE,2003,2.0,98.0,2.0,5.376344086021501,0.02040816326530612
MONTENEGRO,MNE,2011,2.0,98.0,2.0,0.0,0.02040816326530612
MONTENEGRO,MNE,2018,1.4655991,98.5344,1.47,0.5453061224489852,0.01487398411113276
MOROCCO,MAR,1994,58.0,42.0,58.0,0.0,1.380952380952381
MOROCCO,MAR,2004,48.0,52.0,48.0,23.809523809523814,0.9230769230769231
MOROCCO,MAR,2008,45.0,55.0,45.0,5.769230769230771,0.8181818181818182
MOROCCO,MAR,2009,44.0,56.0,44.0,1.8181818181818077,0.7857142857142857
MOROCCO,MAR,2011,33.0,67.0,33.0,19.64285714285714,0.4925373134328358
MOROCCO,MAR,2012,31.0,69.0,31.0,2.9850746268656803,0.4492753623188406
MOROCCO,MAR,2014,24.0,76.0,24.0,10.144927536231885,0.3157894736842105
MOZAMBIQUE,MOZ,1997,61.0,39.0,61.0,0.0,1.564102564102564
MOZAMBIQUE,MOZ,2003,52.0,48.0,52.0,23.076923076923084,1.0833333333333333
MOZAMBIQUE,MOZ,2009,49.0,51.0,49.0,6.25,0.9607843137254902
MOZAMBIQUE,MOZ,2015,44.0,56.0,44.0,9.80392156862746,0.7857142857142857
MOZAMBIQUE,MOZ,2017,39.0,61.0,39.0,8.92857142857142,0.639344262295082
MOZAMBIQUE,MOZ,2020,40.0,60.0,40.0,-1.6393442622950838,0.6666666666666666
MYANMAR,MMR,2000,10.0,90.0,10.0,0.0,0.1111111111111111
MYANMAR,MMR,2014,10.0,90.0,10.0,0.0,0.1111111111111111
MYANMAR,MMR,2019,11.0,89.0,11.0,-1.1111111111111072,0.12359550561797752
NAMIBIA,NAM,1991,24.0,76.0,24.0,0.0,0.3157894736842105
NAMIBIA,NAM,2001,15.0,85.0,15.0,11.842105263157897,0.17647058823529413
NAMIBIA,NAM,2011,12.0,88.0,12.0,3.529411764705892,0.13636363636363635
NAURU,NRU,2023,3.4134598,96.58654,3.41,0.0,0.03534094709262802
NEPAL,NPL,1991,67.0,33.0,67.0,0.0,2.0303030303030303
NEPAL,NPL,2001,51.0,49.0,51.0,48.484848484848484,1.0408163265306123
NEPAL,NPL,2011,40.0,60.0,40.0,22.44897959183674,0.6666666666666666
NEPAL,NPL,2016,34.498993,65.50101,34.5,9.16834999999998,0.5266940616640874
NEPAL,NPL,2019,31.287498,68.7125,31.29,4.9029625650047315,0.4553392468619246
NEW CALEDONIA,NCL,1996,4.0,96.0,4.0,0.0,0.041666666666666664
NICARAGUA,NIC,2001,23.0,77.0,23.0,0.0,0.2987012987012987
NICARAGUA,NIC,2005,22.0,78.0,22.0,1.298701298701288,0.28205128205128205
NIGER,NER,2001,86.0,14.0,86.0,0.0,6.142857142857143
NIGER,NER,2005,71.0,29.0,71.0,107.14285714285717,2.4482758620689653
NIGER,NER,2012,69.0,31.0,69.0,6.896551724137923,2.225806451612903
NIGER,NER,2018,66.952545,33.04745,66.95,6.604677419354821,2.025951926699337
NIGER,NER,2022,64.39029,35.60971,64.39,7.753275971368456,1.8082228133843268
NIGERIA,NGA,1991,45.0,55.0,45.0,0.0,0.8181818181818182
NIGERIA,NGA,2003,45.0,55.0,45.0,0.0,0.8181818181818182
NIGERIA,NGA,2006,30.0,70.0,30.0,27.27272727272727,0.42857142857142855
NIGERIA,NGA,2016,41.77866,58.22134,41.78,-16.826657142857147,0.7175832778840199
NIGERIA,NGA,2021,36.84446,63.15554,36.84,8.474899409735336,0.5833923674787674
NORTH KOREA,PRK,2008,0.0,100.0,0.0,0.0,0.0
NORTH MACEDONIA,MKD,1994,6.0,94.0,6.0,0.0,0.06382978723404255
NORTH MACEDONIA,MKD,2002,4.0,96.0,4.0,2.127659574468077,0.041666666666666664
OMAN,OMN,2003,34.0,66.0,34.0,0.0,0.5151515151515151
OMAN,OMN,2008,13.0,87.0,13.0,31.818181818181813,0.14942528735632185
OMAN,OMN,2010,13.0,87.0,13.0,0.0,0.14942528735632185
OMAN,OMN,2015,7.0,93.0,7.0,6.896551724137923,0.07526881720430108
OMAN,OMN,2017,4.0,96.0,4.0,3.2258064516129004,0.041666666666666664
OMAN,OMN,2018,4.0,96.0,4.0,0.0,0.041666666666666664
OMAN,OMN,2020,3.0,97.0,3.0,1.041666666666674,0.030927835051546393
OMAN,OMN,2022,3.0,97.0,3.0,0.0,0.030927835051546393
PAKISTAN,PAK,1998,57.0,43.0,57.0,0.0,1.3255813953488371
PAKISTAN,PAK,2005,50.0,50.0,50.0,16.279069767441868,1.0
PAKISTAN,PAK,2006,46.0,54.0,46.0,8.000000000000007,0.8518518518518519
PAKISTAN,PAK,2007,48.0,52.0,48.0,-3.703703703703709,0.9230769230769231
PAKISTAN,PAK,2008,44.0,56.0,44.0,7.692307692307687,0.7857142857142857
PAKISTAN,PAK,2009,45.0,55.0,45.0,-1.7857142857142905,0.8181818181818182
PAKISTAN,PAK,2010,45.0,55.0,45.0,0.0,0.8181818181818182
PAKISTAN,PAK,2011,45.0,55.0,45.0,0.0,0.8181818181818182
PAKISTAN,PAK,2012,43.0,57.0,43.0,3.6363636363636376,0.7543859649122807
PAKISTAN,PAK,2013,44.0,56.0,44.0,-1.7543859649122862,0.7857142857142857
PAKISTAN,PAK,2014,43.0,57.0,43.0,1.7857142857142794,0.7543859649122807
PAKISTAN,PAK,2017,41.0,59.0,41.0,3.5087719298245723,0.6949152542372882
PAKISTAN,PAK,2018,43.0,57.0,43.0,-3.3898305084745783,0.7543859649122807
PAKISTAN,PAK,2019,42.0,58.0,42.0,1.7543859649122862,0.7241379310344828
PAKISTAN,PAK,2021,41.1439,58.8561,41.14,1.4760344827586147,0.6990592309038486
PALAU,PLW,2013,0.0,100.0,0.0,0.0,0.0
PALAU,PLW,2015,3.0,97.0,3.0,-3.0000000000000027,0.030927835051546393
PALESTINE,PSE,1997,14.0,86.0,14.0,0.0,0.16279069767441862
PALESTINE,PSE,2004,8.0,92.0,8.0,6.976744186046502,0.08695652173913043
PALESTINE,PSE,2006,7.0,93.0,7.0,1.0869565217391353,0.07526881720430108
PALESTINE,PSE,2007,6.0,94.0,6.0,1.0752688172043001,0.06382978723404255
PALESTINE,PSE,2008,6.0,94.0,6.0,0.0,0.06382978723404255
PALESTINE,PSE,2009,6.0,94.0,6.0,0.0,0.06382978723404255
PALESTINE,PSE,2010,5.0,95.0,5.0,1.0638297872340496,0.05263157894736842
PALESTINE,PSE,2011,5.0,95.0,5.0,0.0,0.05263157894736842
PALESTINE,PSE,2012,4.0,96.0,4.0,1.0526315789473717,0.041666666666666664
PALESTINE,PSE,2013,4.0,96.0,4.0,0.0,0.041666666666666664
PALESTINE,PSE,2014,4.0,96.0,4.0,0.0,0.041666666666666664
PALESTINE,PSE,2015,4.0,96.0,4.0,0.0,0.041666666666666664
PALESTINE,PSE,2016,3.0,97.0,3.0,1.041666666666674,0.030927835051546393
PALESTINE,PSE,2017,3.0,97.0,3.0,0.0,0.030927835051546393
PALESTINE,PSE,2018,3.0,97.0,3.0,0.0,0.030927835051546393
PALESTINE,PSE,2019,3.0,97.0,3.0,0.0,0.030927835051546393
PALESTINE,PSE,2020,2.0,98.0,2.0,1.0309278350515427,0.02040816326530612
PALESTINE,PSE,2022,2.0,98.0,2.0,0.0,0.02040816326530612
PANAMA,PAN,1990,11.0,89.0,11.0,0.0,0.12359550561797752
PANAMA,PAN,2000,8.0,92.0,8.0,3.370786516853941,0.08695652173913043
PANAMA,PAN,2010,6.0,94.0,6.0,2.1739130434782705,0.06382978723404255
PANAMA,PAN,2018,5.0,95.0,5.0,1.0638297872340496,0.05263157894736842
PANAMA,PAN,2019,4.0,96.0,4.0,1.0526315789473717,0.041666666666666664
PAPUA NEW GUINEA,PNG,2000,43.0,57.0,43.0,0.0,0.7543859649122807
PAPUA NEW GUINEA,PNG,2017,29.936317,70.06368,29.94,22.918736842105282,0.42727297509922396
PARAGUAY,PRY,1992,10.0,90.0,10.0,0.0,0.1111111111111111
PARAGUAY,PRY,2007,5.0,95.0,5.0,5.555555555555558,0.05263157894736842
PARAGUAY,PRY,2008,7.0,93.0,7.0,-2.1052631578947323,0.07526881720430108
PARAGUAY,PRY,2009,6.0,94.0,6.0,1.0752688172043001,0.06382978723404255
PARAGUAY,PRY,2010,6.0,94.0,6.0,0.0,0.06382978723404255
PARAGUAY,PRY,2012,6.0,94.0,6.0,0.0,0.06382978723404255
PARAGUAY,PRY,2013,5.0,95.0,5.0,1.0638297872340496,0.05263157894736842
PARAGUAY,PRY,2014,5.0,95.0,5.0,0.0,0.05263157894736842
PARAGUAY,PRY,2015,4.0,96.0,4.0,1.0526315789473717,0.041666666666666664
PARAGUAY,PRY,2016,5.0,95.0,5.0,-1.041666666666663,0.05263157894736842
PARAGUAY,PRY,2018,6.0,94.0,6.0,-1.0526315789473717,0.06382978723404255
PARAGUAY,PRY,2019,7.0,93.0,7.0,-1.0638297872340385,0.07526881720430108
PARAGUAY,PRY,2020,5.0,95.0,5.0,2.1505376344086002,0.05263157894736842
PERU,PER,1993,13.0,87.0,13.0,0.0,0.14942528735632185
PERU,PER,2004,12.0,88.0,12.0,1.1494252873563315,0.13636363636363635
PERU,PER,2005,12.0,88.0,12.0,0.0,0.13636363636363635
PERU,PER,2006,11.0,89.0,11.0,1.1363636363636465,0.12359550561797752
PERU,PER,2007,10.0,90.0,10.0,1.1235955056179803,0.1111111111111111
PERU,PER,2012,6.0,94.0,6.0,4.444444444444451,0.06382978723404255
PERU,PER,2014,6.0,94.0,6.0,0.0,0.06382978723404255
PERU,PER,2015,6.0,94.0,6.0,0.0,0.06382978723404255
PERU,PER,2016,6.0,94.0,6.0,0.0,0.06382978723404255
PERU,PER,2017,6.0,94.0,6.0,0.0,0.06382978723404255
PERU,PER,2018,6.0,94.0,6.0,0.0,0.06382978723404255
PERU,PER,2020,6.0,94.0,6.0,0.0,0.06382978723404255
PHILIPPINES,PHL,1990,6.0,94.0,6.0,0.0,0.06382978723404255
PHILIPPINES,PHL,1994,6.0,94.0,6.0,0.0,0.06382978723404255
PHILIPPINES,PHL,2000,7.0,93.0,7.0,-1.0638297872340385,0.07526881720430108
PHILIPPINES,PHL,2003,7.0,93.0,7.0,0.0,0.07526881720430108
PHILIPPINES,PHL,2008,5.0,95.0,5.0,2.1505376344086002,0.05263157894736842
PHILIPPINES,PHL,2013,4.0,96.0,4.0,1.0526315789473717,0.041666666666666664
PHILIPPINES,PHL,2015,2.0,98.0,2.0,2.083333333333326,0.02040816326530612
PHILIPPINES,PHL,2019,4.0,96.0,4.0,-2.0408163265306145,0.041666666666666664
PHILIPPINES,PHL,2020,2.0,98.0,2.0,2.083333333333326,0.02040816326530612
PORTUGAL,PRT,1991,12.0,88.0,12.0,0.0,0.13636363636363635
PORTUGAL,PRT,2011,6.0,94.0,6.0,6.818181818181812,0.06382978723404255
PUERTO RICO,PRI,1990,10.0,90.0,10.0,0.0,0.1111111111111111
PUERTO RICO,PRI,2010,8.0,92.0,8.0,2.2222222222222143,0.08695652173913043
PUERTO RICO,PRI,2017,8.0,92.0,8.0,0.0,0.08695652173913043
QATAR,QAT,1997,17.0,83.0,17.0,0.0,0.20481927710843373
QATAR,QAT,2004,11.0,89.0,11.0,7.2289156626506035,0.12359550561797752
QATAR,QAT,2007,7.0,93.0,7.0,4.494382022471921,0.07526881720430108
QATAR,QAT,2008,6.0,94.0,6.0,1.0752688172043001,0.06382978723404255
QATAR,QAT,2009,5.0,95.0,5.0,1.0638297872340496,0.05263157894736842
QATAR,QAT,2010,4.0,96.0,4.0,1.0526315789473717,0.041666666666666664
QATAR,QAT,2011,4.0,96.0,4.0,0.0,0.041666666666666664
QATAR,QAT,2012,3.0,97.0,3.0,1.041666666666674,0.030927835051546393
QATAR,QAT,2013,3.0,97.0,3.0,0.0,0.030927835051546393
QATAR,QAT,2014,2.0,98.0,2.0,1.0309278350515427,0.02040816326530612
ROMANIA,ROU,1992,3.0,97.0,3.0,0.0,0.030927835051546393
ROMANIA,ROU,2002,3.0,97.0,3.0,0.0,0.030927835051546393
ROMANIA,ROU,2011,1.0,99.0,1.0,2.0618556701030855,0.010101010101010102
ROMANIA,ROU,2021,1.0,99.0,1.0,0.0,0.010101010101010102
RUSSIA,RUS,2002,1.0,99.0,1.0,0.0,0.010101010101010102
RUSSIA,RUS,2010,0.0,100.0,0.0,1.0101010101010166,0.0
RUSSIA,RUS,2021,0.0,100.0,0.0,0.0,0.0
RWANDA,RWA,1991,42.0,58.0,42.0,0.0,0.7241379310344828
RWANDA,RWA,2000,35.0,65.0,35.0,12.06896551724137,0.5384615384615384
RWANDA,RWA,2012,32.0,68.0,32.0,4.615384615384621,0.47058823529411764
RWANDA,RWA,2014,29.0,71.0,29.0,4.4117647058823595,0.4084507042253521
RWANDA,RWA,2018,27.0,73.0,27.0,2.8169014084507005,0.3698630136986301
RWANDA,RWA,2020,19.949142,80.05086,19.95,9.658712328767116,0.24920584238570326
RWANDA,RWA,2022,21.0,79.0,21.0,-1.3127404252746278,0.26582278481012656
SAINT HELENA,SHN,1998,3.0,97.0,3.0,0.0,0.030927835051546393
SAMOA,WSM,1991,2.0,98.0,2.0,0.0,0.02040816326530612
SAMOA,WSM,2011,1.0,99.0,1.0,1.0204081632652962,0.010101010101010102
SAMOA,WSM,2016,1.0,99.0,1.0,0.0,0.010101010101010102
SAMOA,WSM,2019,2.0097427,97.99026,2.01,-1.0199393939393842,0.020509616976217837
SAN MARINO,SMR,2022,0.0,100.0,0.0,0.0,0.0
SAO TOME AND PRINCIPE,STP,1991,27.0,73.0,27.0,0.0,0.3698630136986301
SAO TOME AND PRINCIPE,STP,2001,15.0,85.0,15.0,16.43835616438356,0.17647058823529413
SAO TOME AND PRINCIPE,STP,2012,10.0,90.0,10.0,5.882352941176472,0.1111111111111111
SAO TOME AND PRINCIPE,STP,2019,12.561539,87.43846,12.56,-2.8461555555555518,0.143661484888915
SAUDI ARABIA,SAU,1992,29.0,71.0,29.0,0.0,0.4084507042253521
SAUDI ARABIA,SAU,2000,21.0,79.0,21.0,11.267605633802823,0.26582278481012656
SAUDI ARABIA,SAU,2004,17.0,83.0,17.0,5.063291139240511,0.20481927710843373
SAUDI ARABIA,SAU,2013,6.0,94.0,6.0,13.25301204819278,0.06382978723404255
SAUDI ARABIA,SAU,2017,5.0,95.0,5.0,1.0638297872340496,0.05263157894736842
SAUDI ARABIA,SAU,2020,2.0,98.0,2.0,3.157894736842115,0.02040816326530612
SENEGAL,SEN,2002,61.0,39.0,61.0,0.0,1.564102564102564
SENEGAL,SEN,2006,58.0,42.0,58.0,7.692307692307687,1.380952380952381
SENEGAL,SEN,2009,52.0,48.0,52.0,14.28571428571428,1.0833333333333333
SENEGAL,SEN,2011,48.0,52.0,48.0,8.333333333333325,0.9230769230769231
SENEGAL,SEN,2013,56.0,44.0,56.0,-15.384615384615385,1.2727272727272727
SENEGAL,SEN,2015,56.40727,43.59273,56.41,-0.9256136363636314,1.2939604837779142
SENEGAL,SEN,2016,53.90036,46.09964,53.9,5.750752476387677,1.1692143365978562
SENEGAL,SEN,2017,48.0,52.0,48.0,12.799145503088516,0.9230769230769231
SENEGAL,SEN,2018,53.39409,46.60591,53.39,-10.37325,1.1456506267123632
SENEGAL,SEN,2019,53.16633,46.83367,53.17,0.4886933867400023,1.1352159674866396
SENEGAL,SEN,2023,49.64418,50.35582,49.64,7.520550919883084,0.9858677705973212
SERBIA,SRB,2003,4.0,96.0,4.0,0.0,0.041666666666666664
SERBIA,SRB,2011,2.0,98.0,2.0,2.083333333333326,0.02040816326530612
SERBIA,SRB,2016,1.0,99.0,1.0,1.0204081632652962,0.010101010101010102
SERBIA,SRB,2019,1.0,99.0,1.0,0.0,0.010101010101010102
SEYCHELLES,SYC,1994,12.0,88.0,12.0,0.0,0.13636363636363635
SEYCHELLES,SYC,2002,8.0,92.0,8.0,4.545454545454541,0.08695652173913043
SEYCHELLES,SYC,2010,6.0,94.0,6.0,2.1739130434782705,0.06382978723404255
SIERRA LEONE,SLE,2004,65.0,35.0,65.0,0.0,1.8571428571428572
SIERRA LEONE,SLE,2017,55.16682,44.83318,55.17,28.0948,1.2304908998201778
SIERRA LEONE,SLE,2019,56.42222,43.57778,56.42,-2.800158275634257,1.2947474607471974
SINGAPORE,SGP,1990,11.0,89.0,11.0,0.0,0.12359550561797752
SINGAPORE,SGP,2000,7.0,93.0,7.0,4.494382022471921,0.07526881720430108
SINGAPORE,SGP,2010,4.0,96.0,4.0,3.2258064516129004,0.041666666666666664
SINGAPORE,SGP,2011,4.0,96.0,4.0,0.0,0.041666666666666664
SINGAPORE,SGP,2012,4.0,96.0,4.0,0.0,0.041666666666666664
SINGAPORE,SGP,2013,3.0,97.0,3.0,1.041666666666674,0.030927835051546393
SINGAPORE,SGP,2014,3.0,97.0,3.0,0.0,0.030927835051546393
SINGAPORE,SGP,2015,3.0,97.0,3.0,0.0,0.030927835051546393
SINGAPORE,SGP,2016,3.0,97.0,3.0,0.0,0.030927835051546393
SINGAPORE,SGP,2017,3.0,97.0,3.0,0.0,0.030927835051546393
